Code,Name,Market,SecuGroup,ListingDate,DelistingDate,Reason,Industry,ToSymbol,ToName,source
0118101D,STX 44R,KOSPI,신주인수권증서,2023-11-23,2023-11-30,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
011815,STX(1우),KOSPI,주권,1990-09-12,2004-02-21,종목별 상장폐지신청,기계·장비,011810,STX,FinanceDataReader.StockListing(KRX-DELISTING)
067250,STX조선해양,KOSPI,주권,2003-10-27,2014-04-15,자본전액잠식,운송장비·부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
0672521W,STX조선해양 1WR,KOSPI,신주인수권증권,2009-07-30,2012-06-21,신주인수권증권 행사기간 및 행사의 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
06725211,STX조선해양 2WR,KOSPI,신주인수권증권,2012-01-09,2013-08-30,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),,,,FinanceDataReader.StockListing(KRX-DELISTING)
06725212,STX조선해양 3WR,KOSPI,신주인수권증권,2012-09-26,2013-08-30,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),,,,FinanceDataReader.StockListing(KRX-DELISTING)
02867222,STX팬오션 1WR,KOSPI,신주인수권증권,2012-03-21,2013-06-24,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),,028670,팬오션,FinanceDataReader.StockListing(KRX-DELISTING)
004530,SY,KOSPI,주권,1988-06-18,2008-04-22,감사의견 의견거절,음식료·담배,,,FinanceDataReader.StockListing(KRX-DELISTING)
701017QC,TAMS파주특별1호,KOSPI,수익증권,2005-01-06,2006-05-19,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047240,한국투자신탁운용,FinanceDataReader.StockListing(KRX-DELISTING)
720017R6,TOPS그랜드포트1,KOSPI,수익증권,2005-08-09,2007-01-02,수익증권 신탁기간의 만료 또는 전액 중도 환수,,040280,SH자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
720017RC,TOPS상림원1,KOSPI,수익증권,2006-02-21,2008-09-23,수익증권 신탁의 원본액 3억미만,,040280,SH자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
716016L6,Templeton뉴하일D,KOSPI,수익증권,2000-08-30,2001-06-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,034540,템플턴투자신탁운용,FinanceDataReader.StockListing(KRX-DELISTING)
76400001,VIP The First 증권투자신탁 1호 A,KOSPI,수익증권,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,354340,브이아이피자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
76400002,VIP The First 증권투자신탁 1호 A-e,KOSPI,수익증권,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,354340,브이아이피자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
76400003,VIP The First 증권투자신탁 2호 A,KOSPI,수익증권,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,354340,브이아이피자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
76400004,VIP The First 증권투자신탁 2호 A-e,KOSPI,수익증권,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,354340,브이아이피자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
0005001C,가온전선 13R,KOSPI,신주인수권증서,2022-10-04,2022-10-12,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0005001D,가온전선 14R,KOSPI,신주인수권증서,2023-11-30,2023-12-07,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
009840,갑을,KOSPI,주권,1989-08-01,2003-04-16,감사의견 의견거절,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
011290,갑을방적,KOSPI,주권,1988-07-28,2001-03-20,해산 사유 발생,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
000900,강원산업,KOSPI,주권,1976-03-05,2000-04-12,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
000905,강원산업(1우),KOSPI,주권,1989-07-20,2000-04-12,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
006590,강원은행,KOSPI,주권,1972-03-20,1999-09-30,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
092970,거북선1호,KOSPI,선박투자회사,2006-11-07,2009-10-16,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
101380,거북선2호,KOSPI,선박투자회사,2008-04-25,2010-12-03,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
102000,거북선3호,KOSPI,선박투자회사,2008-04-25,2010-12-03,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
108890,거북선4호,KOSPI,선박투자회사,2009-03-06,2012-05-24,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
114130,거북선5호,KOSPI,선박투자회사,2009-10-01,2012-03-02,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
114140,거북선6호,KOSPI,선박투자회사,2009-10-01,2012-03-02,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
134000,거북선7호,KOSPI,선박투자회사,2010-11-10,2012-03-02,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
008100,거성산업,KOSPI,주권,1988-09-10,1999-10-02,회사정리절차 폐지 결정,,,,FinanceDataReader.StockListing(KRX-DELISTING)
008105,거성산업(1우),KOSPI,주권,1989-05-22,1999-10-02,회사정리절차 폐지 결정,,,,FinanceDataReader.StockListing(KRX-DELISTING)
029000,건설산업,KOSPI,주권,1977-06-30,1981-06-24,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
029005,건설산업우,KOSPI,주권,1977-06-30,1981-06-24,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
012720,건영,KOSPI,주권,1989-08-22,2003-10-02,보통주 주가수준 미달(액면가 20/100미만 30일 계속) 후 60일간 20/100미만 연속 10일 이상,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
006320,경기은행,KOSPI,주권,1972-03-30,1999-02-25,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
000800,경남기업,KOSPI,주권,1973-02-12,2015-04-15,자본전액잠식,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
00080211,경남기업 1WR,KOSPI,신주인수권증권,2011-11-16,2014-10-01,신주인수권증권 행사기간 및 행사의 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
000805,경남기업(1우B),KOSPI,주권,2003-01-02,2006-04-28,,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
001670,경남모직,KOSPI,주권,1975-12-27,2005-04-28,회사정리절차 법인의 상장적격성 불인정,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
001675,경남모직(1우),KOSPI,주권,1990-09-21,2005-04-28,회사정리절차 법인의 상장적격성 불인정,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
008020,경남에너지,KOSPI,주권,1994-08-12,2016-05-19,신청에 의한 상장폐지,전기·가스,,,FinanceDataReader.StockListing(KRX-DELISTING)
006610,경남은행,KOSPI,주권,1972-06-15,2003-04-16,보통주 주식분포요건 미충족 2년 계속,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
192520,경남은행,KOSPI,주권,2014-05-22,2015-06-23,지주회사(최대주주등)의 완전자회사화 등,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
014400,경남종금,KOSPI,주권,1988-05-25,1998-07-15,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
002105,경농(1우),KOSPI,주권,1995-03-21,2005-03-28,,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
002940,경동산업,KOSPI,주권,1984-11-05,2000-06-30,회사정리절차 폐지 결정,,,,FinanceDataReader.StockListing(KRX-DELISTING)
028740,경성전기,KOSPI,주권,1956-03-03,1961-06-30,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
028580,경일화학공업,KOSPI,주권,1988-01-20,1994-06-13,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
002050,경향건설,KOSPI,주권,1977-12-17,2003-05-10,감사의견 의견거절,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
002055,경향건설(1우),KOSPI,주권,1989-06-20,2003-05-10,감사의견 의견거절,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
011840,계몽사,KOSPI,주권,1989-07-28,2003-05-16,최종부도발생,기타제조,,,FinanceDataReader.StockListing(KRX-DELISTING)
027840,고덴시,KOSPI,주권,1997-11-25,2010-07-14,해산 사유 발생,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
004200,고려개발,KOSPI,주권,1978-10-30,2020-07-21,해산 사유 발생,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
004205,고려개발우,KOSPI,주권,1978-10-30,1985-04-22,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
003660,고려시멘트,KOSPI,주권,1987-01-23,2008-08-20,해산 사유 발생,비금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
003665,고려시멘트(1우),KOSPI,주권,1990-06-11,1998-02-03,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
028330,고려원양,KOSPI,주권,1973-06-27,1983-01-20,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
021170,고려유화,KOSPI,주권,1996-11-22,1999-03-22,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
017110,고려종금,KOSPI,주권,1988-03-28,1998-07-15,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
002730,고려증권,KOSPI,주권,1986-11-29,1998-10-17,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
002735,고려증권(1우),KOSPI,주권,1989-09-11,1998-10-17,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00981016,고려포리머 65R,KOSPI,신주인수권증서,2016-08-31,2016-09-07,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
009815,고려포리머우,KOSPI,주권,1990-01-22,2013-12-10,종류주식 시가총액 미달,유통,009810,플레이그램,FinanceDataReader.StockListing(KRX-DELISTING)
010110,고려화학,KOSPI,주권,1985-11-13,2000-04-17,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
002540,고제,KOSPI,주권,1989-10-12,2010-04-23,감사의견 의견거절,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
004460,고합,KOSPI,주권,1978-08-02,2002-04-12,감사의견 부적정,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
004465,고합(1우),KOSPI,주권,1989-01-21,2002-04-12,감사의견 부적정,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
007380,고합물산,KOSPI,주권,1990-07-18,1999-03-22,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
084160,골든경매일호,KOSPI,투자회사,2005-07-27,2010-10-15,해산 사유 발생,기타금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
735017RB,골든특별11호,KOSPI,수익증권,2006-01-27,2006-08-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,086070,골든브릿지자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
735017R6,골든특별8호,KOSPI,수익증권,2005-09-15,2010-12-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,086070,골든브릿지자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
001700,공영토건,KOSPI,주권,1977-12-24,1999-02-12,자본전액잠식,,,,FinanceDataReader.StockListing(KRX-DELISTING)
003590,광덕물산,KOSPI,주권,1986-04-29,2004-07-21,감사의견 부적정,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
003595,광덕물산(1우B),KOSPI,주권,2001-11-06,2004-07-21,감사의견 부적정,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
005770,광주은행,KOSPI,주권,1973-02-26,2003-04-16,보통주 주식분포요건 미충족 2년 계속,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
192530,광주은행,KOSPI,주권,2014-05-22,2018-10-26,지주회사(최대주주등)의 완전자회사화 등,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
14091012,광희리츠 4R,KOSPI,신주인수권증서,2012-01-18,2012-01-27,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
711016L6,교보뉴A1단위B1,KOSPI,수익증권,2000-08-31,2001-06-25,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711026L6,교보뉴B1단위B1,KOSPI,수익증권,2000-08-31,2001-06-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
064900,교보메리츠,KOSPI,부동산투자회사,2002-01-30,2006-12-28,존속기간 만료,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
711036L6,교보하이C14,KOSPI,수익증권,2000-11-21,2001-12-28,,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711011KB,교보하이일드C1,KOSPI,수익증권,2000-02-03,2000-11-11,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711021L3,교보하이일드C11,KOSPI,수익증권,2000-05-25,2001-09-23,,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711011KC,교보하이일드C2,KOSPI,수익증권,2000-02-03,2001-12-12,,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711011L3,교보하이일드C3,KOSPI,수익증권,2000-05-25,2001-03-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711011L4,교보하이일드C4,KOSPI,수익증권,2000-05-25,2001-04-14,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711031L3,교보하이투게더1,KOSPI,수익증권,2000-05-25,2001-03-19,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711021L4,교보하이투게더2,KOSPI,수익증권,2000-05-25,2001-04-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711041L3,교보하이투게더3,KOSPI,수익증권,2000-05-25,2001-03-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711031L4,교보하이투게더4,KOSPI,수익증권,2000-05-25,2001-04-06,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711051L3,교보후순위단위1,KOSPI,수익증권,2000-05-25,2001-03-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711071L4,교보후순위단위10,KOSPI,수익증권,2000-05-25,2001-04-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711061L3,교보후순위단위2,KOSPI,수익증권,2000-05-25,2001-03-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711041L4,교보후순위단위3,KOSPI,수익증권,2000-05-25,2001-04-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711051L4,교보후순위단위4,KOSPI,수익증권,2000-05-25,2001-04-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711061L4,교보후순위단위6,KOSPI,수익증권,2000-05-25,2001-04-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711016L5,교보후순위단위7,KOSPI,수익증권,2000-08-31,2001-05-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
711081L4,교보후순위단위9,KOSPI,수익증권,2000-05-25,2001-04-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047140,교보악사자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
0076901B,국도화학 13R,KOSPI,신주인수권증서,2021-07-28,2021-08-04,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00532019,국동 24R,KOSPI,신주인수권증서,2019-05-31,2019-06-10,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
023130,국민은행,KOSPI,주권,1994-09-30,2001-11-09,해산 사유 발생,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
060000,국민은행,KOSPI,주권,2001-11-09,2008-10-10,지주회사의 완전자회사화(지주회사 신규상장),은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
023135,국민은행(1우B),KOSPI,주권,2000-01-06,2001-11-09,해산 사유 발생,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
023137,국민은행(2우B),KOSPI,주권,1999-01-15,2001-11-09,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
023139,국민은행(3우B),KOSPI,주권,1999-01-15,2001-11-09,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
02313A,국민은행(4우B),KOSPI,주권,1999-01-15,2001-11-09,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
02313B,국민은행(5우B),KOSPI,주권,1999-01-15,2001-11-09,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
001140,국보,KOSPI,주권,1989-12-02,2026-01-27,감사의견 의견거절 2년 계속,운송·창고,,,FinanceDataReader.StockListing(KRX-DELISTING)
00114017,국보 5R,KOSPI,신주인수권증서,2017-05-30,2017-06-07,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
028780,국제관광공사,KOSPI,주권,1966-03-18,1973-03-20,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
000475,국제화재(1우),KOSPI,주권,1990-01-05,2002-02-08,,보험,,,FinanceDataReader.StockListing(KRX-DELISTING)
085450,굿리치경매1,KOSPI,투자회사,2005-09-06,2007-01-26,해산 사유 발생,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
088510,굿리치경매2,KOSPI,투자회사,2006-02-01,2008-08-25,해산 사유 발생,기타금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
008670,굿모닝신한증권,KOSPI,주권,1986-12-19,2005-01-05,지주회사의 완전자회사화(지주회사 신규상장),증권,,,FinanceDataReader.StockListing(KRX-DELISTING)
008675,굿모닝신한증권(1우),KOSPI,주권,1989-07-21,2005-01-05,지주회사의 완전자회사화(지주회사 신규상장),증권,,,FinanceDataReader.StockListing(KRX-DELISTING)
